accordion,banjo,bass,cello,clarinet,cymbals,drums,flute,guitar,mallet_percussion,mandolin,organ,piano,saxophone,synthesizer,trombone,trumpet,ukulele,violin,voice
0.0032812576,0.00010276986,9.4757095e-05,3.74306e-05,3.490788e-05,0.0009458061,0.0002827548,9.276929e-05,0.0013035851,2.145e-05,2.4659605e-06,4.7029644e-05,3.490868e-05,0.00041455057,0.003854289,0.0004126868,0.003017701,1.7764845e-06,0.0018172727,0.8998487
0.0005815931,0.0005026811,0.00038795793,0.00029828702,0.0008666195,0.05089583,0.00056223385,0.00096583366,0.0003262491,0.01121001,5.3952193e-05,0.00083932595,0.00011805691,0.0034814153,0.0001223762,0.0011197019,0.006695492,1.4856392e-05,0.00036652683,0.0006048382
0.0009696458,0.25528434,0.0006358596,0.00034187242,0.00019914136,0.0013394954,0.00016022695,0.00028522572,0.0002329792,0.0020713431,0.08399662,8.6082204e-05,0.00072186056,0.0010989269,7.1200455e-05,0.00019369922,0.00079949445,0.054250624,0.0002655101,0.00017911111
0.0005140462,0.0036655786,0.0148349935,0.0007103189,0.0035779644,0.28300536,0.0050799022,0.0067537418,0.010149585,0.11536536,0.0015532072,0.0072266003,0.007299305,0.0009340922,0.00027918245,0.00028949988,0.0005098935,0.0016447799,1.0449126e-05,0.0006427746
0.0010706639,0.0001759191,0.00853218,0.021771649,0.6712648,0.00023340364,4.113269e-05,0.45155463,0.0028543887,0.001103177,0.00040533516,0.0008521728,0.0005491637,0.32900366,0.00028707815,0.053217273,0.14229779,0.0005939974,0.003361305,2.702772e-06
0.023909098,0.00032100902,0.00019967163,0.0006289605,0.00074235396,2.7248192e-05,9.841442e-07,0.0006628086,0.0002476476,0.004636491,1.9607354e-05,0.11640955,6.875428e-05,0.0001137095,0.0007432575,0.0017543245,0.005058174,2.3758423e-05,0.00015561942,8.6686676e-05
1.1533951e-07,1.9324812e-06,1.4294359e-07,1.624381e-05,5.5862324e-07,4.520121e-08,1.4836103e-10,1.030452e-06,2.4517246e-06,0.00011131566,1.270187e-08,9.508931e-06,0.9982191,1.3183088e-08,3.3208962e-06,8.350817e-06,6.9367735e-07,2.0927907e-08,1.0928381e-06,1.212564e-06
9.358082e-06,2.156134e-06,6.3538486e-05,1.944086e-05,0.0023699587,1.437214e-05,4.159393e-07,0.6294767,2.823499e-05,0.0020818291,1.4854749e-05,0.00040094313,1.487783e-05,2.213737e-06,7.165499e-06,1.1558622e-06,3.987452e-05,2.4369756e-06,0.000215371,2.7429583e-06
0.0012742474,0.0012067804,6.715222e-05,9.880464e-05,0.22481455,0.00026504122,1.3548802e-05,0.46248507,0.00012981538,0.00065805897,0.00077005906,6.721199e-05,6.247854e-05,0.07954741,2.8721244e-05,0.018730521,0.20182198,0.00021724054,0.005752215,1.6473492e-05
6.115814e-05,9.405096e-05,0.0012682882,0.0010716558,0.00010637469,0.13226382,0.5642286,0.0016033136,0.057090826,0.00061331433,0.00013994893,0.0007532857,9.656182e-05,5.6325247e-05,0.0012679809,0.0007002878,0.0007490416,0.00012985649,0.00045779374,0.0014584041
0.0010838086,0.00019963298,0.0033893695,0.44990763,0.021967333,0.000108948945,0.0003296608,0.012215312,0.00045786926,0.013928395,0.00017346076,0.0891129,0.0013367146,0.00030570634,0.0003133251,0.0066462206,0.005227733,0.00015236014,0.025028901,0.0001706943
0.00054558885,0.00054288283,0.00051875174,3.4605233e-05,2.9590071e-06,0.0024746433,0.0032634716,3.0392848e-05,0.0031735091,3.4233115e-05,2.5377938e-05,1.9514622e-05,0.0002086126,3.000585e-05,0.014830332,6.384606e-05,0.00022190882,3.2705575e-05,0.0003600782,0.9442986
0.00010949699,2.3735128e-10,4.1508414e-07,8.8547116e-05,1.5141763e-05,1.239257e-07,1.471591e-09,4.709458e-05,1.9983253e-07,1.5940595e-06,9.663242e-12,0.9849651,5.527918e-06,7.190761e-12,5.094187e-07,5.3001185e-07,8.820761e-07,5.9465987e-12,5.1828424e-06,5.879617e-07
9.969489e-07,1.0712414e-05,0.669818,9.074249e-05,6.4301703e-06,0.00014478795,6.536034e-05,2.0374219e-07,0.00059869734,1.0767046e-05,4.3003982e-07,5.6260756e-06,2.494036e-07,3.9653405e-06,0.00019383704,3.995724e-05,9.957364e-07,1.529934e-05,3.391121e-12,1.8289021e-06
0.0029968964,0.13874722,3.075559e-05,6.8674162e-06,0.00011600957,0.0046131574,1.1933862e-05,0.0013588694,0.00036312937,0.0064620967,0.076943986,0.00014638215,0.0003334113,0.00021233027,7.156143e-06,5.5278124e-06,9.912966e-05,0.021728758,0.0002510405,6.8774476e-05
0.00052369357,0.00016732056,0.0015220722,1.8843153e-05,5.0031986e-06,0.004362535,0.00013959907,6.811552e-05,0.0037323744,0.00017597177,4.585826e-06,3.8077862e-05,9.1241855e-05,1.2122773e-05,0.0029516963,9.571855e-06,4.123488e-05,5.6734953e-06,8.7842425e-05,0.96384037
0.00490032,0.00030474603,0.0064716553,0.001993239,0.027449418,0.59052175,0.5171436,0.0023024005,0.019578356,0.00020452915,0.00017661863,7.419862e-05,0.0017207846,0.46592042,0.0011495732,0.2971285,0.45473975,0.00017850654,0.00331599,0.0008362166
0.00011812335,1.0180643e-05,5.133269e-05,0.00021208484,0.0005342698,5.3009553e-06,4.7076846e-05,1.382053e-05,6.3940433e-06,3.996822e-06,4.5007134e-08,0.00035348776,7.6885535e-06,0.00043232806,8.138371e-05,0.42944813,0.3639864,2.72094e-07,1.3531966e-06,0.00047589967
3.6509336e-05,2.9457311e-05,2.205844e-05,0.00091816246,0.0006463523,5.513476e-06,3.0804273e-08,0.0013886363,0.00010993703,0.0066480874,1.0897513e-06,0.0041842083,0.97745025,4.351266e-06,4.1410207e-05,0.00047152233,0.00015764221,1.4236841e-06,0.00012730704,4.3347638e-05
5.595277e-06,3.2695677e-08,0.0007362429,3.979591e-09,1.1395355e-08,2.3498362e-06,8.99313e-07,1.1206633e-06,2.8576162e-07,2.001467e-05,7.559099e-09,2.529593e-05,9.428594e-07,1.6504299e-07,0.9934662,8.235932e-07,1.6908709e-06,1.7230956e-08,1.9458226e-09,5.798069e-05
0.0011490012,0.00023612185,9.400586e-05,0.00010313221,0.03320519,0.0009973315,1.3873232e-05,0.0004682955,0.00025343167,4.4957173e-06,2.9284298e-05,8.501705e-07,3.0504912e-06,0.8534904,3.4519802e-05,0.02382245,0.15489975,1.30964845e-05,0.0008998047,4.0107625e-06
7.700118e-06,1.3344118e-05,8.718516e-05,7.943703e-06,0.00039990558,3.818499e-05,5.8595276e-07,0.21554375,6.5678614e-05,0.10290773,6.97145e-05,0.00048823882,0.0009139738,3.5547912e-06,0.00023043904,8.9027543e-07,2.2171822e-05,1.595184e-05,0.00013427615,2.9174946e-05
0.0017022087,0.526026,6.8983354e-05,0.00021119513,0.0003298268,0.0014678905,1.9584368e-05,6.1538296e-05,0.00032766143,7.279642e-05,0.12358381,5.9870054e-06,0.00020523944,0.013204206,2.5441752e-06,0.0008513209,0.0038558564,0.036965735,0.0011407515,0.00038860293
3.4749384e-05,2.8518086e-06,0.00018262031,3.17033e-06,2.320898e-07,0.00018816289,0.000116071205,4.2684405e-06,0.0004446272,5.054051e-06,4.1291177e-08,3.202126e-06,3.743799e-05,2.0347966e-07,0.0042869295,4.026334e-06,7.6187466e-06,1.1179771e-07,2.7519573e-05,0.9877484
0.000881216,0.0004653379,0.0039059808,0.0040243696,0.0020231553,5.164512e-05,0.0001857234,1.6390393e-05,7.061421e-05,0.000114776536,6.5661548e-06,0.0010343776,0.000106712796,0.011796683,0.0008186257,0.4193442,0.28542843,6.2331725e-05,4.159189e-06,0.0001661788
3.502011e-05,0.0003221615,0.0022364545,0.00016826355,3.7367035e-06,0.0008773846,0.00053521857,1.6465592e-05,0.96810865,6.1104465e-06,0.00075779937,2.9907489e-05,0.00010157277,3.3542372e-05,0.0011079711,2.2055854e-05,1.9168836e-05,0.004474334,2.7237671e-05,0.0004617993
0.0007242327,6.0337406e-05,0.0074809813,0.7644009,0.047044314,1.95618e-05,5.284836e-05,0.0021918819,0.0011255527,6.495101e-05,9.175183e-05,0.0021765626,0.00043745362,0.008527059,4.0457227e-05,0.003801703,0.0018534836,0.00013757485,0.03900867,2.8548335e-05
6.416963e-06,0.00049767795,0.2817945,0.00060853193,1.6652977e-05,0.00013074013,0.000692609,3.964127e-06,0.0033589082,7.922291e-05,4.6110414e-05,5.2827498e-05,2.525864e-05,1.8902745e-05,0.0042056614,0.0003766508,2.9739545e-05,0.00095664157,9.760191e-09,0.00023246596
9.766135e-06,0.0009020108,0.45561403,0.0016374883,0.0013533578,0.0006127178,0.00038523696,7.814292e-05,0.012651535,7.114094e-05,0.00033206027,1.3925127e-05,0.00012411099,0.0019688115,0.0007122291,0.0008029034,0.000104942796,0.003932509,5.7448073e-08,7.094355e-06
0.00073420367,0.00074659154,1.591205e-05,0.00034124055,0.03881333,0.00016814118,3.1274838e-05,0.43017048,0.000115732575,0.0014892585,0.0010456822,0.00040955946,0.00010417686,0.0027494323,4.565689e-05,0.0062232534,0.10689038,7.400514e-05,0.21540393,0.00032454566
5.9927002e-05,0.0008968821,0.47250405,0.00012778818,0.00043316546,0.20139231,0.04071821,0.00022222579,0.0067284047,0.00045608063,0.00020037233,3.5511588e-05,1.553902e-05,0.0014837831,0.0009599436,0.00018831743,0.000100266305,0.00054286857,4.756503e-08,0.00023493257
8.8185196e-05,3.48212e-10,4.081585e-07,7.396923e-05,2.7818343e-05,3.2679972e-07,1.6500539e-09,7.893613e-05,3.9714232e-07,2.0731386e-06,1.1369329e-11,0.98673314,3.297437e-05,1.5336472e-11,3.4833027e-07,1.0638254e-06,1.7601669e-06,6.5619645e-12,9.705246e-06,5.293783e-07
0.0004916218,0.31374016,0.000792327,8.1934944e-05,0.0005047565,0.0044856644,0.00066374853,0.005562993,0.0016400261,0.005373292,0.6135997,1.3530801e-05,0.0033215438,0.0013676481,0.0004343646,3.6146997e-05,0.00023087888,0.51687425,0.0015010472,0.000280161
0.0204839,0.013770845,0.036067825,0.011039534,0.011592422,0.0012251753,0.0038681892,4.9866667e-05,0.0018913274,0.00094363315,0.00059530546,0.00034603977,0.0030927206,0.19583069,0.00438982,0.8706462,0.8756832,0.010108335,0.00034026988,0.0023284748
3.9950417e-05,2.3589057e-05,0.013670163,0.8224596,0.0054235263,4.438445e-06,2.9075483e-05,8.9927766e-05,0.00020442523,1.7506114e-05,1.1536306e-05,0.0004719111,2.031047e-05,0.0011282987,6.1903147e-06,0.0029406336,0.00044455065,3.666768e-05,0.0007647656,1.7409283e-06
4.537895e-05,2.9821165e-05,0.00022226985,0.00029909692,0.013947243,2.2208154e-05,9.4530924e-07,0.35672575,6.7567824e-05,0.01545152,5.1080813e-05,0.0021123788,0.0011294795,7.36841e-05,3.348797e-05,4.7284353e-05,0.00041565957,2.7748289e-05,0.0002215112,5.2091104e-06
0.30311954,0.058703393,0.0091346055,0.23847419,0.079838015,0.0035353974,0.00035387336,0.012894083,0.0046024234,0.008727467,0.03420435,0.014507315,0.01076334,0.07275709,0.0030144479,0.026005602,0.035198398,0.015674394,0.6640702,0.0076557286
8.245025e-07,2.6068366e-07,0.00010565713,2.6000489e-05,4.442895e-07,0.0068498054,0.9709636,1.08739305e-05,6.390557e-05,9.345284e-06,3.4121499e-07,2.9049813e-06,2.5728568e-07,2.527392e-07,0.0013619252,0.00017632937,0.00010841316,3.767498e-07,9.811073e-06,0.00042388274
3.0130785e-05,0.00027893847,0.010914135,0.0006855527,3.2323228e-06,0.056202736,0.6954633,0.00022021169,0.31246156,0.00013562602,0.00066383206,0.00023683997,0.001322863,1.3447636e-06,0.026044818,8.528711e-05,1.6482702e-05,0.0011029331,9.3025206e-05,0.019514367
8.929634e-06,1.8222253e-06,2.7209659e-05,2.8180744e-09,1.5489324e-05,0.993666,0.0015656353,2.5898706e-05,2.398297e-05,1.4141685e-06,2.2306553e-08,3.544973e-07,2.475369e-06,0.0006138901,5.360001e-08,1.7543384e-06,1.4538334e-05,1.6028386e-09,5.452128e-09,2.8206357e-05
0.00014411275,3.9295737e-06,3.7887807e-05,0.0015568,0.00022427949,1.15677146e-07,8.004227e-07,1.4489515e-05,2.1698888e-06,6.589792e-06,2.2828266e-08,0.025052143,3.7403803e-05,2.5904064e-06,0.000103687074,0.08188809,0.021166468,2.1699476e-07,3.8179945e-07,0.00017254885
0.00027050442,8.7813285e-05,0.00014423607,0.22047006,0.0008378233,0.00011701147,5.869489e-05,0.0034031572,0.00037267248,0.0026550754,9.626733e-05,0.0009290746,0.057245087,0.0001160368,0.00012405477,0.00014535135,0.00046398767,1.5396205e-05,0.87151474,0.00015033514
7.576266e-05,1.3941855e-10,2.2019469e-07,7.3686206e-05,2.6915883e-05,1.4860946e-07,7.728854e-10,6.271414e-05,2.5246095e-07,9.4715466e-07,4.48717e-12,0.9895103,3.3041008e-05,9.9225975e-12,2.4768372e-07,9.855088e-07,1.567859e-06,2.1883283e-12,1.2651823e-05,3.148499e-07
0.0002897136,0.00043525803,0.0002490197,0.00025785196,0.008110645,0.0003322186,4.4302706e-06,1.9782421e-05,0.0009297374,7.3883484e-07,3.2604054e-05,1.7763018e-07,1.9858104e-05,0.7969025,4.3429853e-05,0.00645918,0.01951028,4.2827447e-05,8.390822e-05,7.998985e-06
